model,row_id,Subject,cutoff_label,cutoff,max_abs_dfbetas,flagged_any,flagged_terms
left_interaction,806,957974,max |DFBETAS| > .20,0.2,0.05445065833164075,FALSE,
left_interaction,505,660951,max |DFBETAS| > .20,0.2,0.0542713457305863,FALSE,
left_interaction,884,705341,max |DFBETAS| > .20,0.2,0.054154550044112515,FALSE,
left_interaction,860,183034,max |DFBETAS| > .20,0.2,0.0540570679606404,FALSE,
left_interaction,899,239944,max |DFBETAS| > .20,0.2,0.053974133094849656,FALSE,
left_interaction,797,112112,max |DFBETAS| > .20,0.2,0.05378450365549438,FALSE,
left_interaction,813,200917,max |DFBETAS| > .20,0.2,0.053721820302302006,FALSE,
left_interaction,560,492754,max |DFBETAS| > .20,0.2,0.05340916944617134,FALSE,
left_interaction,551,126325,max |DFBETAS| > .20,0.2,0.05325077955323209,FALSE,
left_interaction,858,677766,max |DFBETAS| > .20,0.2,0.05317210372539294,FALSE,
left_interaction,378,371843,max |DFBETAS| > .20,0.2,0.05314658376827554,FALSE,
left_interaction,619,673455,max |DFBETAS| > .20,0.2,0.05300431896892311,FALSE,
left_interaction,514,615744,max |DFBETAS| > .20,0.2,0.052825380387246074,FALSE,
left_interaction,588,120515,max |DFBETAS| > .20,0.2,0.0521689209479833,FALSE,
left_interaction,624,212823,max |DFBETAS| > .20,0.2,0.05205634529091288,FALSE,
left_interaction,538,141422,max |DFBETAS| > .20,0.2,0.051962031508084684,FALSE,
left_interaction,550,128632,max |DFBETAS| > .20,0.2,0.05195176947933436,FALSE,
left_interaction,543,188751,max |DFBETAS| > .20,0.2,0.0517820776637025,FALSE,
left_interaction,849,845458,max |DFBETAS| > .20,0.2,0.05172652419176398,FALSE,
left_interaction,680,191033,max |DFBETAS| > .20,0.2,0.05163312976263791,FALSE,
left_interaction,367,201818,max |DFBETAS| > .20,0.2,0.05149260912445408,FALSE,
left_interaction,428,124826,max |DFBETAS| > .20,0.2,0.05142077990840308,FALSE,
left_interaction,772,159239,max |DFBETAS| > .20,0.2,0.051341709844297145,FALSE,
left_interaction,366,309636,max |DFBETAS| > .20,0.2,0.05122047694299331,FALSE,
left_interaction,721,130316,max |DFBETAS| > .20,0.2,0.051020329041936555,FALSE,
left_interaction,382,212419,max |DFBETAS| > .20,0.2,0.050913003639172234,FALSE,
left_interaction,621,415837,max |DFBETAS| > .20,0.2,0.05040434984219454,FALSE,
left_interaction,555,169747,max |DFBETAS| > .20,0.2,0.050389988403425484,FALSE,
left_interaction,569,529953,max |DFBETAS| > .20,0.2,0.05019764136189488,FALSE,
left_interaction,377,214019,max |DFBETAS| > .20,0.2,0.050165401107800885,FALSE,
left_interaction,907,115017,max |DFBETAS| > .20,0.2,0.05011919699012549,FALSE,
left_interaction,493,195041,max |DFBETAS| > .20,0.2,0.0499622119125776,FALSE,
left_interaction,379,167036,max |DFBETAS| > .20,0.2,0.04943142993363492,FALSE,
left_interaction,690,120212,max |DFBETAS| > .20,0.2,0.04935038641163882,FALSE,
left_interaction,861,204420,max |DFBETAS| > .20,0.2,0.04932804760928257,FALSE,
left_interaction,626,877269,max |DFBETAS| > .20,0.2,0.04911198545693509,FALSE,
left_interaction,608,113922,max |DFBETAS| > .20,0.2,0.049107740485702114,FALSE,
